Year,Month,State,County,CO2 (ppm),NO2 (ppb),Ozone (ppm),PM2.5 (ug/m3),Pollutant,Monthly AQI Average
2020,5,New Mexico,Catron,0,0,0,2.9899999999999998,PM2.5 - Local Conditions,16.7
2020,5,New Mexico,Chaves,0,0,0,3.79,PM2.5 - Local Conditions,21.1
2020,5,New Mexico,Dona Ana,0,11.241379310344827,0.055289474,6.675454545454545,Nitrogen dioxide (NO2),10.620689655172415
2020,5,New Mexico,Dona Ana,0,11.241379310344827,0.055289474,6.675454545454545,Ozone,56.401315789473685
2020,5,New Mexico,Dona Ana,0,11.241379310344827,0.055289474,6.675454545454545,PM2.5 - Local Conditions,35.22727272727273
2020,5,New Mexico,Eddy,0,9.068965517241379,0.054830508,3.7700000000000005,Nitrogen dioxide (NO2),8.551724137931034
2020,5,New Mexico,Eddy,0,9.068965517241379,0.054830508,3.7700000000000005,Ozone,54.50847457627118
2020,5,New Mexico,Eddy,0,9.068965517241379,0.054830508,3.7700000000000005,PM2.5 - Local Conditions,21
2020,5,New Mexico,Lea,0,9.387096774193548,0.05,6.135483870967741,Nitrogen dioxide (NO2),8.838709677419354
2020,5,New Mexico,Lea,0,9.387096774193548,0.05,6.135483870967741,Ozone,46.67741935483871
2020,5,New Mexico,Lea,0,9.387096774193548,0.05,6.135483870967741,PM2.5 - Local Conditions,33.61290322580645
2020,5,New Mexico,Lincoln,0,0,0,3.02,PM2.5 - Local Conditions,16.8
2020,5,New Mexico,Los Alamos,0,0,0,2.7199999999999998,PM2.5 - Local Conditions,14.9
2020,5,New Mexico,Rio Arriba,0,0,0.053266667,0,Ozone,53.166666666666664
2020,5,New Mexico,San Juan,0,9.159027777777778,0.052697368,0,Nitrogen dioxide (NO2),8.479166666666666
2020,5,New Mexico,San Juan,0,9.159027777777778,0.052697368,0,Ozone,52.58552631578947
2020,5,New Mexico,Sandoval,0,0,0.054935484,0,Ozone,54.54838709677419
2020,5,New Mexico,Santa Fe,0,0,0.056333333,3.3193548387096774,Ozone,58.36666666666667
2020,5,New Mexico,Santa Fe,0,0,0.056333333,3.3193548387096774,PM2.5 - Local Conditions,18.322580645161292
2020,5,New Mexico,Socorro,0,0,0,3,PM2.5 - Local Conditions,16.555555555555557
2020,5,New Mexico,Taos,0,0,0,4.0875,PM2.5 - Local Conditions,22.75
2020,5,New Mexico,Valencia,0,0,0.054592593,0,Ozone,54.48148148148148
2020,5,Oklahoma,Adair,0,0,0.0374,3.5448275862068965,Ozone,34.7
2020,5,Oklahoma,Adair,0,0,0.0374,3.5448275862068965,PM2.5 - Local Conditions,19.724137931034484
2020,5,Oklahoma,Canadian,0,0,0.045032258,0,Ozone,42.774193548387096
2020,5,Oklahoma,Carter,0,0,0.047612903,7.372580645161291,Ozone,46
2020,5,Oklahoma,Carter,0,0,0.047612903,7.372580645161291,PM2.5 - Local Conditions,39.37096774193548
2020,5,Oklahoma,Cleveland,0,0,0.046064516,6.229032258064516,Ozone,44.83870967741935
2020,5,Oklahoma,Cleveland,0,0,0.046064516,6.229032258064516,PM2.5 - Local Conditions,34.096774193548384
2020,5,Oklahoma,Comanche,0,0,0.048379310344827585,5.1625,Ozone,46.06896551724138
2020,5,Oklahoma,Comanche,0,0,0.048379310344827585,5.1625,PM2.5 - Local Conditions,28.51388888888889
2020,5,Oklahoma,Creek,0,0,0.041225806451612904,0,Ozone,39.225806451612904
2020,5,Oklahoma,Dewey,0,0,0.044533333333333334,5.046774193548386,Ozone,41.56666666666667
2020,5,Oklahoma,Dewey,0,0,0.044533333333333334,5.046774193548386,PM2.5 - Local Conditions,28.080645161290324
2020,5,Oklahoma,Grant,0,0,0,2.888888888888889,PM2.5 - Local Conditions,16
2020,5,Oklahoma,Johnston,0,0,0.043741935483870974,0,Ozone,41.935483870967744
2020,5,Oklahoma,Kay,0,0,0.040451612903225805,6.485714285714287,Ozone,37.61290322580645
2020,5,Oklahoma,Kay,0,0,0.040451612903225805,6.485714285714287,PM2.5 - Local Conditions,35.79120879120879
2020,5,Oklahoma,Mayes,0,0,0.036692308,0,Ozone,33.96153846153846
2020,5,Oklahoma,Oklahoma,0.6175438596491228,13.551724137931034,0.045716667,7.303676470588235,Carbon monoxide,7.175438596491228
2020,5,Oklahoma,Oklahoma,0.6175438596491228,13.551724137931034,0.045716667,7.303676470588235,Nitrogen dioxide (NO2),12.89655172413793
2020,5,Oklahoma,Oklahoma,0.6175438596491228,13.551724137931034,0.045716667,7.303676470588235,Ozone,43.53333333333333
2020,5,Oklahoma,Oklahoma,0.6175438596491228,13.551724137931034,0.045716667,7.303676470588235,PM2.5 - Local Conditions,39.375
2020,5,Oklahoma,Osage,0,0,0.044269231,0,Ozone,42.30769230769231
2020,5,Oklahoma,Ottawa,0,0,0.029709677,4.557831325301205,Ozone,27.451612903225808
2020,5,Oklahoma,Ottawa,0,0,0.029709677,4.557831325301205,PM2.5 - Local Conditions,25.289156626506024
2020,5,Oklahoma,Pittsburg,0,0,0.040806452,5.660606060606061,Ozone,38.064516129032256
2020,5,Oklahoma,Pittsburg,0,0,0.040806452,5.660606060606061,PM2.5 - Local Conditions,31.075757575757574
2020,5,Oklahoma,Sequoyah,0,6.653333333333333,0.039774194,3.1310344827586207,Nitrogen dioxide (NO2),5.966666666666667
2020,5,Oklahoma,Sequoyah,0,6.653333333333333,0.039774194,3.1310344827586207,Ozone,36.903225806451616
2020,5,Oklahoma,Sequoyah,0,6.653333333333333,0.039774194,3.1310344827586207,PM2.5 - Local Conditions,17.413793103448278
2020,5,Oklahoma,Tulsa,0.26785714285714285,11.928571428571429,0.041111111,5.521897810218978,Carbon monoxide,2.892857142857143
2020,5,Oklahoma,Tulsa,0.26785714285714285,11.928571428571429,0.041111111,5.521897810218978,Nitrogen dioxide (NO2),10.80952380952381
2020,5,Oklahoma,Tulsa,0.26785714285714285,11.928571428571429,0.041111111,5.521897810218978,Ozone,38.62222222222222
2020,5,Oklahoma,Tulsa,0.26785714285714285,11.928571428571429,0.041111111,5.521897810218978,PM2.5 - Local Conditions,30.642335766423358
2020,5,Oklahoma,Washington,0,0,0.041193548387096775,4.580645161290323,Ozone,38.806451612903224
2020,5,Oklahoma,Washington,0,0,0.041193548387096775,4.580645161290323,PM2.5 - Local Conditions,25.467741935483872
2020,5,Texas,Atascosa,0,0,0,7.1000000000000005,PM2.5 - Local Conditions,39.333333333333336
2020,5,Texas,Bell,0,5.682608695652173,0.048885246,7.809677419354839,Nitrogen dioxide (NO2),5.217391304347826
2020,5,Texas,Bell,0,5.682608695652173,0.048885246,7.809677419354839,Ozone,47.77049180327869
2020,5,Texas,Bell,0,5.682608695652173,0.048885246,7.809677419354839,PM2.5 - Local Conditions,40.064516129032256
2020,5,Texas,Bexar,0.392,7.617000000000001,0.051372093023255815,8.554109589041097,Carbon monoxide,4.52
2020,5,Texas,Bexar,0.392,7.617000000000001,0.051372093023255815,8.554109589041097,Nitrogen dioxide (NO2),6.86
2020,5,Texas,Bexar,0.392,7.617000000000001,0.051372093023255815,8.554109589041097,Ozone,50.68604651162791
2020,5,Texas,Bexar,0.392,7.617000000000001,0.051372093023255815,8.554109589041097,PM2.5 - Local Conditions,41.93150684931507
2020,5,Texas,Bowie,0,0,0,7.429032258064517,PM2.5 - Local Conditions,39.54838709677419
2020,5,Texas,Brazoria,0,7.222448979591836,0.0455,0,Nitrogen dioxide (NO2),6.530612244897959
2020,5,Texas,Brazoria,0,7.222448979591836,0.0455,0,Ozone,44.25
2020,5,Texas,Brazos,0,0,0,6.453333333333333,PM2.5 - Local Conditions,34.06666666666667
2020,5,Texas,Brewster,0,0,0.051769230769230776,6.007142857142857,Ozone,48.34615384615385
2020,5,Texas,Brewster,0,0,0.051769230769230776,6.007142857142857,PM2.5 - Local Conditions,33.142857142857146
2020,5,Texas,Cameron,0,0,0.036903226,11.333870967741936,Ozone,34.193548387096776
2020,5,Texas,Cameron,0,0,0.036903226,11.333870967741936,PM2.5 - Local Conditions,51.32258064516129
2020,5,Texas,Collin,0,0,0.049645161,0,Ozone,49.03225806451613
2020,5,Texas,Culberson,0,0,0,3.94,PM2.5 - Local Conditions,21.9
2020,5,Texas,Dallas,0.22758620689655173,12.258260869565218,0.049233333,7.231914893617021,Carbon monoxide,2.3448275862068964
2020,5,Texas,Dallas,0.22758620689655173,12.258260869565218,0.049233333,7.231914893617021,Nitrogen dioxide (NO2),11.217391304347826
2020,5,Texas,Dallas,0.22758620689655173,12.258260869565218,0.049233333,7.231914893617021,Ozone,49.41111111111111
2020,5,Texas,Dallas,0.22758620689655173,12.258260869565218,0.049233333,7.231914893617021,PM2.5 - Local Conditions,38.255319148936174
2020,5,Texas,Denton,0,7.684615384615385,0.048830508,6.074193548387097,Nitrogen dioxide (NO2),6.8076923076923075
2020,5,Texas,Denton,0,7.684615384615385,0.048830508,6.074193548387097,Ozone,49
2020,5,Texas,Denton,0,7.684615384615385,0.048830508,6.074193548387097,PM2.5 - Local Conditions,32.61290322580645
2020,5,Texas,Ector,0,0,0,6.409677419354838,PM2.5 - Local Conditions,34.41935483870968
2020,5,Texas,El Paso,0.20625,23.13972602739726,0.054708108,7.554014598540147,Carbon monoxide,2.1875
2020,5,Texas,El Paso,0.20625,23.13972602739726,0.054708108,7.554014598540147,Nitrogen dioxide (NO2),21.273972602739725
2020,5,Texas,El Paso,0.20625,23.13972602739726,0.054708108,7.554014598540147,Ozone,55.68108108108108
2020,5,Texas,El Paso,0.20625,23.13972602739726,0.054708108,7.554014598540147,PM2.5 - Local Conditions,39.21897810218978
2020,5,Texas,Ellis,0,7.279310344827586,0.047233333333333336,7.915151515151515,Nitrogen dioxide (NO2),6.586206896551724
2020,5,Texas,Ellis,0,7.279310344827586,0.047233333333333336,7.915151515151515,Ozone,45.28333333333333
2020,5,Texas,Ellis,0,7.279310344827586,0.047233333333333336,7.915151515151515,PM2.5 - Local Conditions,41.36363636363637
2020,5,Texas,Galveston,0,5.044827586206897,0.048645161,6.0307692307692315,Nitrogen dioxide (NO2),4.448275862068965
2020,5,Texas,Galveston,0,5.044827586206897,0.048645161,6.0307692307692315,Ozone,49.67741935483871
2020,5,Texas,Galveston,0,5.044827586206897,0.048645161,6.0307692307692315,PM2.5 - Local Conditions,32.57692307692308
2020,5,Texas,Gregg,0,5.234482759,0.042516129032258064,0,Nitrogen dioxide (NO2),4.586206896551724
2020,5,Texas,Gregg,0,5.234482759,0.042516129032258064,0,Ozone,39.38709677419355
2020,5,Texas,Harris,0.3447058823529412,15.268996960486323,0.045122318,8.037446808510639,Carbon monoxide,3.847058823529412
2020,5,Texas,Harris,0.3447058823529412,15.268996960486323,0.045122318,8.037446808510639,Nitrogen dioxide (NO2),13.99696048632219
2020,5,Texas,Harris,0.3447058823529412,15.268996960486323,0.045122318,8.037446808510639,Ozone,43.98497854077253
2020,5,Texas,Harris,0.3447058823529412,15.268996960486323,0.045122318,8.037446808510639,PM2.5 - Local Conditions,41.88510638297873
2020,5,Texas,Harrison,0,3.3857142857142857,0.040774194,6.344444444444445,Nitrogen dioxide (NO2),2.892857142857143
2020,5,Texas,Harrison,0,3.3857142857142857,0.040774194,6.344444444444445,Ozone,37.774193548387096
2020,5,Texas,Harrison,0,3.3857142857142857,0.040774194,6.344444444444445,PM2.5 - Local Conditions,34.361111111111114
2020,5,Texas,Hidalgo,0,0,0.039133333,9.944117647058825,Ozone,36.333333333333336
2020,5,Texas,Hidalgo,0,0,0.039133333,9.944117647058825,PM2.5 - Local Conditions,47.38235294117647
2020,5,Texas,Hood,0,0,0.047933333333333335,0,Ozone,46.13333333333333
2020,5,Texas,Hunt,0,5.3047619047619055,0.041866667,0,Nitrogen dioxide (NO2),4.761904761904762
2020,5,Texas,Hunt,0,5.3047619047619055,0.041866667,0,Ozone,39.43333333333333
2020,5,Texas,Jefferson,0,8.109333333333334,0.044086705202312136,6.931666666666667,Nitrogen dioxide (NO2),7.333333333333333
2020,5,Texas,Jefferson,0,8.109333333333334,0.044086705202312136,6.931666666666667,Ozone,41.716763005780344
2020,5,Texas,Jefferson,0,8.109333333333334,0.044086705202312136,6.931666666666667,PM2.5 - Local Conditions,37.166666666666664
2020,5,Texas,Johnson,0,0,0.0512,0,Ozone,54.6
2020,5,Texas,Karnes,0,4.3538461538461535,0,0,Nitrogen dioxide (NO2),3.8461538461538463
2020,5,Texas,Kaufman,0,5.268965517,0.046838709677419356,6.338709677419355,Nitrogen dioxide (NO2),4.689655172413793
2020,5,Texas,Kaufman,0,5.268965517,0.046838709677419356,6.338709677419355,Ozone,44.806451612903224
2020,5,Texas,Kaufman,0,5.268965517,0.046838709677419356,6.338709677419355,PM2.5 - Local Conditions,34.354838709677416
2020,5,Texas,Kleberg,0,0,0,10.758064516129032,PM2.5 - Local Conditions,50.38709677419355
2020,5,Texas,Lubbock,0,0,0,4.622580645161291,PM2.5 - Local Conditions,25.64516129032258
2020,5,Texas,Maverick,0,0,0,8.656521739130435,PM2.5 - Local Conditions,42.04347826086956
2020,5,Texas,McLennan,0.25806451612903225,0,0.047870967741935486,4.973333333333333,Carbon monoxide,2.5806451612903225
2020,5,Texas,McLennan,0.25806451612903225,0,0.047870967741935486,4.973333333333333,Ozone,46.096774193548384
2020,5,Texas,McLennan,0.25806451612903225,0,0.047870967741935486,4.973333333333333,PM2.5 - Local Conditions,27.533333333333335
2020,5,Texas,Montgomery,0,5.611538461538462,0.048354838709677425,7.517857142857143,Nitrogen dioxide (NO2),4.923076923076923
2020,5,Texas,Montgomery,0,5.611538461538462,0.048354838709677425,7.517857142857143,Ozone,48.61290322580645
2020,5,Texas,Montgomery,0,5.611538461538462,0.048354838709677425,7.517857142857143,PM2.5 - Local Conditions,38.857142857142854
2020,5,Texas,Navarro,0,5.136842105263158,0.046,6.670967741935484,Nitrogen dioxide (NO2),4.631578947368421
2020,5,Texas,Navarro,0,5.136842105263158,0.046,6.670967741935484,Ozone,43.30434782608695
2020,5,Texas,Navarro,0,5.136842105263158,0.046,6.670967741935484,PM2.5 - Local Conditions,35.935483870967744
2020,5,Texas,Nueces,0,0,0.043098361,8.513265306122449,Ozone,40.60655737704918
2020,5,Texas,Nueces,0,0,0.043098361,8.513265306122449,PM2.5 - Local Conditions,41.5
2020,5,Texas,Orange,0,9.755172413793103,0.044785714,6.925806451612903,Nitrogen dioxide (NO2),9
2020,5,Texas,Orange,0,9.755172413793103,0.044785714,6.925806451612903,Ozone,42.714285714285715
2020,5,Texas,Orange,0,9.755172413793103,0.044785714,6.925806451612903,PM2.5 - Local Conditions,37.064516129032256
2020,5,Texas,Parker,0,0,0.047931034,0,Ozone,48.06896551724138
2020,5,Texas,Polk,0,0,0.044478261,0,Ozone,42.69565217391305
2020,5,Texas,Potter,0,0,0,5.312903225806451,PM2.5 - Local Conditions,29.258064516129032
2020,5,Texas,Randall,0,0,0.0542,0,Ozone,55.6
2020,5,Texas,Rockwall,0,0,0.044000000000000004,0,Ozone,42.32258064516129
2020,5,Texas,Smith,0,2.4217391304347826,0.045,0,Nitrogen dioxide (NO2),1.9565217391304348
2020,5,Texas,Smith,0,2.4217391304347826,0.045,0,Ozone,43.16129032258065
2020,5,Texas,Tarrant,0.39,11.956547619047619,0.050403973509933774,8.065,Carbon monoxide,4.666666666666667
2020,5,Texas,Tarrant,0.39,11.956547619047619,0.050403973509933774,8.065,Nitrogen dioxide (NO2),10.880952380952381
2020,5,Texas,Tarrant,0.39,11.956547619047619,0.050403973509933774,8.065,Ozone,52.62251655629139
2020,5,Texas,Tarrant,0.39,11.956547619047619,0.050403973509933774,8.065,PM2.5 - Local Conditions,41.6
2020,5,Texas,Travis,0.5483870967741935,21.889655172413793,0.045677419354838704,8.657142857142857,Carbon monoxide,6.483870967741935
2020,5,Texas,Travis,0.5483870967741935,21.889655172413793,0.045677419354838704,8.657142857142857,Nitrogen dioxide (NO2),20.275862068965516
2020,5,Texas,Travis,0.5483870967741935,21.889655172413793,0.045677419354838704,8.657142857142857,Ozone,43.87096774193548
2020,5,Texas,Travis,0.5483870967741935,21.889655172413793,0.045677419354838704,8.657142857142857,PM2.5 - Local Conditions,43.142857142857146
2020,5,Texas,Victoria,0,0,0.045666667,0,Ozone,43.43333333333333
2020,5,Texas,Webb,0.267741935,0,0.045967742,10.504999999999999,Carbon monoxide,2.774193548387097
2020,5,Texas,Webb,0.267741935,0,0.045967742,10.504999999999999,Ozone,43.225806451612904
2020,5,Texas,Webb,0.267741935,0,0.045967742,10.504999999999999,PM2.5 - Local Conditions,50.1
2020,5,Texas,Wilson,0,5.535714285714286,0,0,Nitrogen dioxide (NO2),5
2020,6,Colorado,Adams,0.2653846153846154,26.244,0.052285714,6.385714285714286,Carbon monoxide,2.8076923076923075
2020,6,Colorado,Adams,0.2653846153846154,26.244,0.052285714,6.385714285714286,Nitrogen dioxide (NO2),24.32
2020,6,Colorado,Adams,0.2653846153846154,26.244,0.052285714,6.385714285714286,Ozone,52.892857142857146
2020,6,Colorado,Adams,0.2653846153846154,26.244,0.052285714,6.385714285714286,PM2.5 - Local Conditions,34.2
2020,6,Colorado,Alamosa,0,0,0,3.5888888888888886,PM2.5 - Local Conditions,19.88888888888889
2020,6,Colorado,Arapahoe,0,0,0.053333333,5.89,Ozone,54.03333333333333
2020,6,Colorado,Arapahoe,0,0,0.053333333,5.89,PM2.5 - Local Conditions,31.9
2020,6,Colorado,Archuleta,0,5.139285714285714,0.053,0,Nitrogen dioxide (NO2),4.607142857142857
2020,6,Colorado,Archuleta,0,5.139285714285714,0.053,0,Ozone,52.107142857142854
2020,6,Colorado,Boulder,0,0,0.053862069,5.2,Ozone,56.03448275862069
2020,6,Colorado,Boulder,0,0,0.053862069,5.2,PM2.5 - Local Conditions,28.5125
2020,6,Colorado,Chaffee,0,0,0.053000000000000005,0,Ozone,53.25
2020,6,Colorado,Clear Creek,0,0,0.05852,0,Ozone,64.92
2020,6,Colorado,Delta,0,2.92,0.048633333333333334,5.223333333333334,Nitrogen dioxide (NO2),2.466666666666667
2020,6,Colorado,Delta,0,2.92,0.048633333333333334,5.223333333333334,Ozone,45.9
2020,6,Colorado,Delta,0,2.92,0.048633333333333334,5.223333333333334,PM2.5 - Local Conditions,28.7
2020,6,Colorado,Denver,0.3310344827586207,25.251515151515154,0.048666667,6.076377952755906,Carbon monoxide,3.689655172413793
2020,6,Colorado,Denver,0.3310344827586207,25.251515151515154,0.048666667,6.076377952755906,Nitrogen dioxide (NO2),23.383838383838384
2020,6,Colorado,Denver,0.3310344827586207,25.251515151515154,0.048666667,6.076377952755906,Ozone,47.60606060606061
2020,6,Colorado,Denver,0.3310344827586207,25.251515151515154,0.048666667,6.076377952755906,PM2.5 - Local Conditions,32.303149606299215
2020,6,Colorado,Douglas,0,0,0.054033333333333336,5.16,Ozone,55.733333333333334
2020,6,Colorado,Douglas,0,0,0.054033333333333336,5.16,PM2.5 - Local Conditions,27.942857142857143
2020,6,Colorado,El Paso,0.31333333333333335,0,0.053333333,4.613333333333333,Carbon monoxide,3.3666666666666667
2020,6,Colorado,El Paso,0.31333333333333335,0,0.053333333,4.613333333333333,Ozone,54.388888888888886
2020,6,Colorado,El Paso,0.31333333333333335,0,0.053333333,4.613333333333333,PM2.5 - Local Conditions,25.033333333333335
2020,6,Colorado,Garfield,0,5.982758620689655,0.051045161,4.206666666666667,Nitrogen dioxide (NO2),5.517241379310345
2020,6,Colorado,Garfield,0,5.982758620689655,0.051045161,4.206666666666667,Ozone,49.21935483870968
2020,6,Colorado,Garfield,0,5.982758620689655,0.051045161,4.206666666666667,PM2.5 - Local Conditions,23.333333333333332
2020,6,Colorado,Gilpin,0,0,0.051933333,0,Ozone,53.166666666666664
2020,6,Colorado,Grand,0,0,0.049366667,0,Ozone,47.36666666666667
2020,6,Colorado,Gunnison,0,0,0.049237288135593214,0,Ozone,46.91525423728814
2020,6,Colorado,Jackson,0,0,0,1.957142857142857,PM2.5 - Local Conditions,10.857142857142858
2020,6,Colorado,Jefferson,0,3.5239999999999996,0.054850575,0,Nitrogen dioxide (NO2),3.04
2020,6,Colorado,Jefferson,0,3.5239999999999996,0.054850575,0,Ozone,58.98850574712644
2020,6,Colorado,La Plata,0.20344827586206898,5.193023255813954,0.052148148,6.3675,Carbon monoxide,2.0344827586206895
2020,6,Colorado,La Plata,0.20344827586206898,5.193023255813954,0.052148148,6.3675,Nitrogen dioxide (NO2),4.511627906976744
2020,6,Colorado,La Plata,0.20344827586206898,5.193023255813954,0.052148148,6.3675,Ozone,50.358024691358025
2020,6,Colorado,La Plata,0.20344827586206898,5.193023255813954,0.052148148,6.3675,PM2.5 - Local Conditions,30.625
2020,6,Colorado,Larimer,0.25666666666666665,0,0.052146551724137936,4.006060606060606,Carbon monoxide,2.7
2020,6,Colorado,Larimer,0.25666666666666665,0,0.052146551724137936,4.006060606060606,Ozone,53.40517241
2020,6,Colorado,Larimer,0.25666666666666665,0,0.052146551724137936,4.006060606060606,PM2.5 - Local Conditions,21.696969696969695
2020,6,Colorado,Mesa,0,0,0.050428571428571434,3.216666666666667,Ozone,47.87755102040816
2020,6,Colorado,Mesa,0,0,0.050428571428571434,3.216666666666667,PM2.5 - Local Conditions,17.866666666666667
2020,6,Colorado,Montezuma,0,0,0.050022222,3.2399999999999998,Ozone,47.21111111111111
2020,6,Colorado,Montezuma,0,0,0.050022222,3.2399999999999998,PM2.5 - Local Conditions,18
2020,6,Colorado,Park,0,0,0.054793103448275864,0,Ozone,57.275862068965516
2020,6,Colorado,Pitkin,0,0,0,2.37,PM2.5 - Local Conditions,13.1
2020,6,Colorado,Pueblo,0,0,0,3.5,PM2.5 - Local Conditions,19
2020,6,Colorado,Rio Blanco,0,4.679310344827586,0.050133333333333335,6.925,Nitrogen dioxide (NO2),4.0344827586206895
2020,6,Colorado,Rio Blanco,0,4.679310344827586,0.050133333333333335,6.925,Ozone,47.96666666666667
2020,6,Colorado,Rio Blanco,0,4.679310344827586,0.050133333333333335,6.925,PM2.5 - Local Conditions,37.6
2020,6,Colorado,San Juan,0,0,0,3.78,PM2.5 - Local Conditions,20.6
2020,6,Colorado,San Miguel,0,0,0.053633333,0,Ozone,54.13333333333333
2020,6,Colorado,Weld,0.18666666666666668,13.126315789473685,0.052376147,5.595000000000001,Carbon monoxide,1.8666666666666667
2020,6,Colorado,Weld,0.18666666666666668,13.126315789473685,0.052376147,5.595000000000001,Nitrogen dioxide (NO2),12.105263157894736
2020,6,Colorado,Weld,0.18666666666666668,13.126315789473685,0.052376147,5.595000000000001,Ozone,53.22935779816514
2020,6,Colorado,Weld,0.18666666666666668,13.126315789473685,0.052376147,5.595000000000001,PM2.5 - Local Conditions,30.8
2020,6,Hawaii,Hawaii,0,0,0,2.514122137,PM2.5 - Local Conditions,13.889312977099237
2020,6,Hawaii,Honolulu,0.1723684210526316,5.86,0.022456140350877195,2.8808695652173912,Carbon monoxide,1.736842105263158
2020,6,Hawaii,Honolulu,0.1723684210526316,5.86,0.022456140350877195,2.8808695652173912,Nitrogen dioxide (NO2),5.36
2020,6,Hawaii,Honolulu,0.1723684210526316,5.86,0.022456140350877195,2.8808695652173912,Ozone,20.736842105263158
2020,6,Hawaii,Honolulu,0.1723684210526316,5.86,0.022456140350877195,2.8808695652173912,PM2.5 - Local Conditions,15.991304347826087
2020,6,Hawaii,Kauai,0,4.808,0,3.2666666666666666,Nitrogen dioxide (NO2),4.24
2020,6,Hawaii,Kauai,0,4.808,0,3.2666666666666666,PM2.5 - Local Conditions,18.1
2020,6,Hawaii,Maui,0,0,0,2.81,PM2.5 - Local Conditions,15.628571428571428
2020,6,New Mexico,Bernalillo,0.19400000000000003,15.426829268292684,0.053966292,8.389606741573033,Carbon monoxide,1.98
2020,6,New Mexico,Bernalillo,0.19400000000000003,15.426829268292684,0.053966292,8.389606741573033,Nitrogen dioxide (NO2),14.073170731707316
2020,6,New Mexico,Bernalillo,0.19400000000000003,15.426829268292684,0.053966292,8.389606741573033,Ozone,53.337078651685395
2020,6,New Mexico,Bernalillo,0.19400000000000003,15.426829268292684,0.053966292,8.389606741573033,PM2.5 - Local Conditions,39.53089887640449
2020,6,New Mexico,Catron,0,0,0,10.071428571428571,PM2.5 - Local Conditions,44
2020,6,New Mexico,Chaves,0,0,0,5.51,PM2.5 - Local Conditions,30.4
2020,6,New Mexico,Dona Ana,0,13.288135593220339,0.055062937,8.43125,Nitrogen dioxide (NO2),12.508474576271187
2020,6,New Mexico,Dona Ana,0,13.288135593220339,0.055062937,8.43125,Ozone,57.66433566433567
2020,6,New Mexico,Dona Ana,0,13.288135593220339,0.055062937,8.43125,PM2.5 - Local Conditions,42.11607142857143
2020,6,New Mexico,Eddy,0,9.551724137931034,0.053947368,5.9799999999999995,Nitrogen dioxide (NO2),9
2020,6,New Mexico,Eddy,0,9.551724137931034,0.053947368,5.9799999999999995,Ozone,54
2020,6,New Mexico,Eddy,0,9.551724137931034,0.053947368,5.9799999999999995,PM2.5 - Local Conditions,32.3
2020,6,New Mexico,Lea,0,6.25,0.047107142857142854,7.616666666666666,Nitrogen dioxide (NO2),6
2020,6,New Mexico,Lea,0,6.25,0.047107142857142854,7.616666666666666,Ozone,44.464285714285715
2020,6,New Mexico,Lea,0,6.25,0.047107142857142854,7.616666666666666,PM2.5 - Local Conditions,39.06666666666667
2020,6,New Mexico,Lincoln,0,0,0,5.08,PM2.5 - Local Conditions,28.3
2020,6,New Mexico,Los Alamos,0,0,0,3.8,PM2.5 - Local Conditions,21.2
2020,6,New Mexico,Rio Arriba,0,0,0.051310345,3.38,Ozone,49.86206896551724
2020,6,New Mexico,Rio Arriba,0,0,0.051310345,3.38,PM2.5 - Local Conditions,18.6
2020,6,New Mexico,San Juan,0,7.866393442622951,0.051136986,0,Nitrogen dioxide (NO2),7.278688524590164
2020,6,New Mexico,San Juan,0,7.866393442622951,0.051136986,0,Ozone,48.74657534246575
2020,6,New Mexico,Sandoval,0,0,0.055481481,0,Ozone,56.44444444444444
2020,6,New Mexico,Santa Fe,0,0,0.053137931034482756,5.453846153846154,Ozone,52.37931034482759
2020,6,New Mexico,Santa Fe,0,0,0.053137931034482756,5.453846153846154,PM2.5 - Local Conditions,29.26923076923077
2020,6,New Mexico,Socorro,0,0,0,5.75,PM2.5 - Local Conditions,32
2020,6,New Mexico,Taos,0,0,0,4.525,PM2.5 - Local Conditions,24.575
2020,6,New Mexico,Valencia,0,0,0.054172414,0,Ozone,53
2020,6,Oklahoma,Adair,0.22000000000000003,0,0.040758621,8.912820512820513,Carbon monoxide,2.2
2020,6,Oklahoma,Adair,0.22000000000000003,0,0.040758621,8.912820512820513,Ozone,37.758620689655174
2020,6,Oklahoma,Adair,0.22000000000000003,0,0.040758621,8.912820512820513,PM2.5 - Local Conditions,41.12820512820513
2020,6,Oklahoma,Canadian,0,0,0.047633333,0,Ozone,46.4
2020,6,Oklahoma,Carter,0,0,0.047866667,12.845,Ozone,47.43333333333333
2020,6,Oklahoma,Carter,0,0,0.047866667,12.845,PM2.5 - Local Conditions,54.55
2020,6,Oklahoma,Cleveland,0,0,0.047321429,12.1,Ozone,45.714285714285715
2020,6,Oklahoma,Cleveland,0,0,0.047321429,12.1,PM2.5 - Local Conditions,52.6
2020,6,Oklahoma,Comanche,0,0,0.047733333,8.381159420289855,Ozone,47.03333333333333
2020,6,Oklahoma,Comanche,0,0,0.047733333,8.381159420289855,PM2.5 - Local Conditions,39.072463768115945
2020,6,Oklahoma,Creek,0,0,0.046310344827586204,0,Ozone,44.44827586206897
2020,6,Oklahoma,Dewey,0,0,0.049533333,8.461666666666666,Ozone,48
2020,6,Oklahoma,Dewey,0,0,0.049533333,8.461666666666666,PM2.5 - Local Conditions,40.1
2020,6,Oklahoma,Grant,0,0,0,6.590000000000001,PM2.5 - Local Conditions,35.2
